Bedrooms,Bathrooms,Size_sqft,Parking_space,Condition,Year,Price_INR
5,1,721,0,1,1981,6107881
6,3,485,1,4,1982,4794135
5,4,3695,1,5,1990,22706841
5,4,1051,0,3,2007,12503981
3,3,2650,0,1,2012,30122919
6,5,453,1,2,1986,5372416
5,1,591,1,3,2018,6208689
3,3,924,0,3,1982,5986502
2,5,3777,0,1,2000,19043531
4,5,2671,1,1,1999,24917931
3,5,1520,1,5,1993,7320465
4,5,1502,0,5,1982,8477774
4,5,751,0,4,1990,7983600
1,4,2037,0,2,2005,18675130
3,2,1411,1,3,2009,6519467
5,3,963,0,4,2017,10201691
6,1,1327,0,4,2015,14277967
1,5,4782,1,4,2017,50853301
5,5,4606,0,2,2015,48117806
6,1,1211,0,5,2019,18035171
4,1,1808,0,5,2015,7780604
1,2,4948,1,5,1982,15722607
5,4,3412,1,5,1993,30239557
5,2,1364,0,2,2009,14161130
2,1,3144,1,3,2008,27132287
1,5,1314,1,1,1998,6418683
1,5,3018,1,3,1998,30431878
4,5,4060,0,2,1992,28551945
6,4,3305,1,5,2013,17580943
4,1,3095,1,2,1990,13032547
1,2,4393,1,5,2023,43807018
2,5,815,1,5,2001,8680149
2,1,4988,1,5,1984,27781235
6,3,1827,0,5,1980,20484374
4,1,1313,0,2,1991,6328318
3,2,4488,1,2,2014,37001688
5,3,3354,0,5,2000,22210261
4,2,1685,0,5,1983,7169868
2,3,1859,1,2,1993,13789937
1,5,674,1,3,1986,5854110
2,1,580,1,1,2019,4672791
1,1,4415,0,2,2019,31436219
4,1,4992,1,2,2007,40610540
5,2,2487,0,2,2008,29164769
6,2,3609,1,3,2017,51088462
5,5,2544,1,4,2017,14068646
4,1,3978,0,3,2021,50772315
5,3,2344,0,3,2000,20010611
5,2,4055,1,4,2021,44193237
6,2,2748,1,3,2008,31007226
3,4,2818,1,2,2009,20547355
3,4,3663,1,2,1989,40619934
3,2,2921,0,3,2022,36534217
1,2,3367,0,2,1988,25804205
3,5,1739,0,2,1995,15750865
4,2,1210,0,5,1991,11956615
6,5,2562,1,5,1984,24648521
3,3,1842,0,2,1997,16751883
6,3,2129,0,1,1981,19098260
4,3,3620,0,5,2014,33261770
3,4,1063,0,3,2014,13648833
5,4,4854,0,5,2002,65157969
3,5,2127,1,5,2006,19744318
4,1,1247,1,3,2007,13486345
4,2,1148,1,2,2009,6366007
6,5,4025,0,5,1985,23526906
4,2,3508,0,2,2004,17496305
3,2,3333,1,4,1992,23506738
1,2,1628,1,4,2020,11589339
4,3,671,1,1,1990,3618262
6,1,1300,0,4,1989,8230956
1,2,3358,1,3,1986,10213260
3,1,2666,0,2,2014,15021121
6,1,1699,1,4,1997,18453360
1,2,3907,0,3,2008,26592571
1,1,3309,0,2,1981,16246397
4,2,1111,0,3,1989,11482589
6,1,1598,0,2,2007,14543589
3,3,4156,0,5,2003,19790898
4,3,3942,0,1,2021,34585589
5,3,4448,0,1,2008,34210376
2,3,1265,0,3,2020,16866324
1,3,4735,1,1,2024,43942610
3,2,3506,0,2,1993,32921472
1,5,539,1,5,2007,3565666
3,3,2698,1,3,2002,21190039
4,1,4700,0,1,2005,22829510
2,3,1147,1,5,2000,5983194
2,2,4820,1,1,2001,42973188
2,4,726,1,5,1999,4538079
2,2,3485,0,1,2023,42868847
1,1,2856,0,3,1995,24152204
3,1,3397,0,4,2011,21615507
5,2,996,0,2,1994,7088426
3,1,2567,1,1,2008,17762471
1,5,3388,0,4,2017,35092122
6,3,3709,1,5,1990,20603591
4,3,1830,0,2,1984,17594120
5,3,4735,1,2,2009,58278389
5,1,783,0,4,2014,10294993
6,1,3787,1,5,1997,24986732
5,1,1688,1,2,1993,18667659
1,1,3838,0,3,1987,25692178
2,4,3062,1,3,1999,17379364
6,3,4997,1,5,2007,64230963
2,3,495,1,1,1997,2695912
2,3,3021,1,3,2007,16139475
3,3,3274,1,5,1984,26485642
2,3,1671,1,3,1994,9150612
5,5,1763,1,1,1991,14121457
2,5,1289,0,1,1980,10516628
6,2,826,1,3,2002,8067416
6,1,2663,1,5,2024,40972499
5,2,774,0,4,1997,9315856
5,4,2043,1,3,2015,14949451
3,1,1072,1,2,1982,7679963
6,4,916,1,4,2007,12581211
2,1,560,0,5,2004,5147203
4,2,2801,1,3,2012,31951943
2,1,2721,1,3,2018,14274892
4,4,3563,0,4,1996,41064176
6,5,4728,1,4,2012,45081474
3,2,4419,1,3,1985,20208146
1,1,4753,0,5,1984,16633302
3,1,3984,0,1,2017,22998791
3,1,4279,1,4,1999,27245709
4,2,1621,0,2,2018,21977949
3,1,2057,0,5,1992,10858658
5,3,3941,1,2,2000,42417954
3,4,4336,1,5,2017,33968490
6,4,3315,1,3,1993,39444518
3,1,1053,0,3,2024,14141893
4,5,4692,0,4,1984,33031231
6,4,1654,0,3,1991,14990097
3,1,2810,0,3,2006,22349412
3,3,861,0,5,1984,6157348
6,5,1016,1,1,1999,6877463
6,2,1868,0,1,1989,12626862
6,1,2181,1,1,1981,20634761
2,1,1852,0,5,1982,15235131
6,4,4013,0,5,2012,29459596
5,5,4918,0,1,1998,62767511
5,4,855,1,5,2007,4991111
5,5,2106,1,4,1991,19760219
3,1,2325,1,2,2010,28742430
5,2,4984,1,4,2018,60560082
2,3,1436,1,1,1995,7710333
1,5,3381,0,3,2013,27387242
1,4,1161,0,3,2001,6423354
2,3,568,1,1,2022,2593303
1,5,3756,1,3,2008,35266991
1,1,3788,1,1,1991,26019865
4,4,3347,0,2,2000,30498835
3,3,4594,1,3,1992,17020099
4,4,2137,0,4,2002,19448770
4,4,2838,1,3,2017,21313190
2,4,2961,1,4,2021,20459091
1,4,4124,1,2,2003,26978871
2,2,410,1,3,2002,2475536
5,3,3256,0,5,2003,36106501
4,3,2799,0,5,2020,29933189
1,5,2972,0,4,2005,26495949
3,5,3319,1,3,2007,40999066
4,1,4947,1,3,2019,30435517
1,1,4493,0,2,1984,36208429
5,4,1692,1,1,2010,22180199
2,5,4064,1,3,1999,29701397
1,1,3472,1,3,1991,32140136
1,1,2235,1,1,2006,17802610
4,2,2672,0,1,2024,36616948
1,3,2594,0,5,2003,16531243
5,2,950,1,3,2016,6183093
3,4,1900,0,5,2003,14817212
5,4,1997,1,1,1996,9621282
1,2,460,0,4,2020,5015213
3,1,2860,0,1,1992,17481444
5,4,2233,0,5,2020,18737843
3,2,1743,0,3,1996,18359440
6,5,656,0,4,2008,9027657
4,4,4227,1,2,2022,61989516
1,1,3728,1,4,1993,13483692
3,4,4274,1,3,2024,22474548
2,5,3900,0,3,2014,51784313
4,3,1753,0,4,2006,12650262
1,3,1047,1,5,1987,7038309
4,5,750,1,3,1980,6730255
2,1,1836,1,3,2005,7304677
1,2,1670,0,4,1984,10768225
4,4,4916,0,1,1988,46619495
4,5,2095,0,3,2019,20362326
3,4,2395,1,2,1982,23945104
3,4,4230,0,5,2005,53576890
4,1,973,0,3,1992,8850048
3,4,2311,0,5,1996,21193849
1,3,709,1,1,1985,4830470
3,3,2385,1,4,1989,20000215
1,4,2674,1,5,2017,27014069
1,2,2787,1,1,1980,10256744
1,3,4182,0,2,2003,26660130
1,5,2113,1,2,1996,16056951
4,4,3320,1,1,1986,30924465
5,3,4515,0,3,2008,44948935
5,4,4956,1,3,2008,34759625
1,5,566,0,5,1986,3377202
5,3,4075,0,2,2020,23250483
1,5,3479,0,2,2018,29238196
5,5,4163,0,4,2010,52817889
6,2,1259,0,5,2015,18936880
2,1,3929,1,3,2021,16987786
3,2,3459,0,1,1987,27067603
5,3,4988,1,2,2009,44653735
1,3,2437,1,5,2024,14726279
3,5,4393,1,3,2015,56482755
3,1,1468,0,5,2019,14941993
4,4,4456,0,3,1998,29982591
4,4,1575,1,5,2022,20753596
5,5,3443,1,4,2009,47916757
4,2,1892,1,4,2003,22156879
1,1,1822,1,2,2007,6578130
4,4,3760,1,3,2019,42433681
2,1,2950,1,4,1986,20006319
5,2,4402,0,2,2022,26430527
3,5,498,0,1,2015,2588578
6,2,1870,1,1,2015,13377234
3,4,3328,1,5,1993,28181408
2,3,1826,1,2,2017,22336640
1,5,3612,0,4,2023,38003448
3,3,2748,1,1,1989,24911752
2,2,2870,1,2,1988,15308976
4,4,2478,1,1,1997,14273366
5,4,1125,0,1,1995,13086134
2,3,3020,0,2,2022,38910880
2,5,3792,1,4,2024,25287956
4,5,885,0,1,1997,8488791
1,2,453,1,1,1986,4039048
6,4,1478,1,5,1997,7193046
6,2,721,1,1,1995,8785767
4,1,1470,0,1,1996,7592164
4,5,4354,0,4,2006,51369336
3,3,3603,0,1,2023,43205941
6,5,3796,0,3,1995,24717976
2,4,3078,1,2,1993,15760487
2,4,3114,0,4,1990,17741439
4,5,1865,1,3,1993,17640354
4,3,4607,1,2,1991,27623562
2,1,3217,1,4,1993,27596714
2,5,1735,0,5,1981,5965967
2,5,3034,1,3,2017,18346671
1,3,2042,0,3,2023,25814329
4,2,3133,1,1,1987,16165117
4,3,892,1,5,1989,8292875
3,5,1153,0,2,1989,8820103
3,5,995,1,2,1985,6897345
5,2,553,1,5,2017,5218743
2,1,4566,0,3,1999,32109141
2,3,3733,0,1,2010,27928851
5,5,3032,1,4,2013,20248760
4,1,844,0,2,2018,8641606
2,1,4898,0,5,2024,32933774
3,5,4662,0,2,2008,38663136
1,3,3563,0,4,1982,12234559
6,5,4940,0,4,2020,63711332
4,3,4376,1,5,2023,61601508
1,2,2758,0,2,1999,11478406
1,5,959,1,3,1987,4495416
5,2,4816,0,2,1984,26487303
1,3,4164,0,3,2000,26219853
2,2,1279,1,5,1994,11923352
5,2,2987,1,5,1992,30515305
3,1,3684,0,4,2018,36133011
1,1,4533,1,3,1992,41787314
2,3,2818,0,1,1987,11937178
2,1,4083,0,4,1982,34650187
3,2,1546,1,4,2019,15830201
5,3,1548,0,4,1986,17550184
5,1,1871,0,2,2023,25736103
5,4,718,0,1,1981,5226499
3,4,4658,1,1,2004,48870180
3,3,4379,1,2,2018,44180542
3,5,4396,0,4,2020,25810375
5,5,4857,1,2,1993,38767192
1,2,3325,1,3,2003,12554569
3,2,4106,0,3,2005,36231913
3,2,691,0,4,1990,7320357
5,3,3532,1,1,2003,37411983
3,5,2126,1,2,2018,22639700
1,1,2954,0,5,2007,13206249
5,2,4172,1,5,2003,52591263
3,2,4996,1,1,2021,36120964
3,5,1572,0,5,2013,11198800
4,4,3689,1,5,1989,21699426
4,4,1081,1,5,2007,9199246
2,5,2912,0,5,2017,33187657
2,1,1210,0,4,2007,7175426
3,1,2053,1,3,1993,14550754
4,1,2904,1,3,1980,16208741
2,3,4834,1,1,1999,30888733
5,1,1254,1,3,2009,13033589
4,4,3681,0,2,2015,42116636
1,2,4511,0,3,1981,13951908
1,2,4672,1,1,2020,38424411
1,5,415,1,3,2001,4830251
1,5,4545,1,3,2005,48606191
4,4,2901,0,2,2022,20704671
5,2,746,0,3,1990,4387723
1,2,2786,0,2,1982,11623862
5,1,863,0,3,2015,9678656
2,3,3200,0,2,1994,15356675
2,3,2992,1,2,1993,11976609
3,5,2332,1,4,2009,19854301
4,2,3586,1,2,1996,36589949
1,4,1239,0,3,2009,8424489
5,5,3979,1,2,2001,42349423
5,1,2333,1,1,2007,20153426
6,1,2222,0,4,2009,21232855
4,4,2719,0,1,2000,25941217
2,2,2133,0,5,2023,18564327
4,2,4206,1,1,1983,17896582
5,4,1333,1,3,1982,11034160
4,4,2645,1,2,1987,13208422
6,3,3849,1,3,2011,36688450
2,4,4927,0,5,2002,25546886
2,4,900,0,4,1999,5722702
6,5,3535,1,5,1981,21810184
1,4,1812,1,1,2007,10324909
1,4,736,0,1,1980,4329323
6,1,2251,0,3,2011,31417034
1,3,4327,1,1,2006,48252291
2,4,3411,1,3,2021,36635126
5,4,4269,0,3,1992,33652616
1,2,1586,0,4,1980,8287977
4,1,650,0,5,1989,5599164
5,3,3987,0,3,2009,26202916
6,2,1343,0,1,1998,17048477
3,4,3749,0,4,2005,34610289
1,1,2669,0,3,2008,11066953
3,3,1739,1,4,1990,13353265
1,2,3837,0,1,2023,30729321
5,2,2294,1,1,2014,24876807
3,3,933,1,5,1983,4686159
2,1,2555,1,4,1988,21162716
1,3,644,0,3,1995,3376371
6,5,1690,0,1,2002,12982230
6,1,1716,0,4,2010,9974279
4,1,1603,1,4,2024,14768599
3,5,4811,0,5,2010,47728340
6,5,4474,1,1,2014,67422165
4,2,4768,1,2,2021,56297142
3,1,4326,1,1,2005,36767875
5,3,4509,1,2,1988,23941862
4,2,4546,0,4,1987,34903465
1,1,538,1,4,1981,2267482
2,5,1855,0,1,2019,17984420
5,2,4062,0,5,1989,45684483
3,4,1194,0,2,2011,15779463
1,4,4817,1,4,2017,47343350
3,5,1041,0,5,2000,10782206
4,1,2444,0,5,2002,26896800
4,5,1333,0,3,2019,18301441
2,2,2510,0,5,1983,11948302
4,2,4834,1,3,1982,25111630
5,3,1625,0,3,2013,8370988
3,4,4303,0,4,1988,37578790
3,3,4676,0,3,2021,26344566
5,1,1446,1,2,1993,16792039
4,4,2180,1,5,2011,26740619
4,5,2238,0,2,1994,11081632
5,5,2133,0,1,2024,14616554
2,4,3168,1,4,1992,18085450
1,4,2683,1,4,1992,19732638
1,4,3176,0,5,1991,33000193
4,1,2260,1,2,1980,21640564
6,3,3778,0,1,2024,27817809
1,1,3091,1,2,1984,27133303
1,3,1467,0,2,1991,6799028
6,1,3894,1,4,1997,16373786
1,4,4746,0,4,1994,34394435
4,2,1949,1,1,2007,8866571
3,4,3945,1,4,1990,33566674
4,2,3671,0,4,1989,24046480
4,3,1354,0,1,2005,5450424
6,4,3132,0,4,2018,18990279
2,4,4626,0,2,2016,55705402
2,3,963,1,5,1999,7797383
4,5,4050,1,5,1983,45819544
5,3,1485,1,1,2021,15845915
5,3,3410,1,2,1989,17087660
2,1,2774,0,4,1980,21634286
6,1,2530,1,4,1987,28468516
2,3,640,0,1,2002,6883411
3,3,2111,1,5,2011,19260659
2,1,3766,0,2,2017,41469763
6,5,4839,1,1,1985,56276948
1,5,4819,0,4,2012,46191949
4,4,4444,1,5,1994,22105161
4,4,450,0,4,1991,3468436
6,5,1400,0,1,1981,11247904
4,4,789,0,5,1989,7493888
6,5,4984,0,2,2019,60061584
3,5,2665,0,3,2021,35039864
3,5,1191,0,5,1990,7293310
1,1,561,1,1,1982,2926792
4,4,3786,0,3,1997,25070826
1,1,3947,1,4,1994,24993418
2,5,3846,1,5,2017,21045325
4,2,3645,1,3,2008,19169613
1,4,4917,0,1,2012,46961236
3,2,4006,0,5,1988,31678543
6,4,4209,0,5,2003,25123869
3,5,4488,1,4,2023,58453340
3,5,494,1,1,1987,4420231
6,5,500,0,5,1986,3044508
1,2,2939,1,4,2012,17090276
1,1,3920,0,2,1995,21446248
1,4,1829,1,1,1983,6756012
5,1,2655,1,3,2003,17290902
4,4,4310,0,2,2018,21129110
5,2,3597,0,2,1984,16765116
5,2,1202,1,1,2009,7174449
6,3,1566,1,4,1980,8618775
2,1,2646,1,3,2008,26611574
2,1,758,0,5,1993,7524751
3,1,3241,1,3,1993,27185429
6,1,3110,0,2,2017,25303714
5,4,496,0,1,1988,4294288
2,1,3755,1,2,1982,30039606
5,4,1077,1,2,2010,8770031
4,3,3979,0,2,1992,23842100
5,4,4345,0,1,1994,23590748
3,2,2015,0,5,2009,8772828
1,4,3917,0,2,1985,36580465
3,3,3669,0,5,2011,39954528
5,1,3379,0,3,1995,24418319
6,2,1088,1,5,2023,14724433
5,4,898,1,1,2010,12148065
1,1,3281,0,4,2014,16769297
3,5,3593,1,5,1995,32577997
3,3,2152,0,3,2017,19036248
5,1,4947,1,4,1980,24806718
4,5,3646,0,2,2017,44326561
6,3,4034,0,3,2011,48737702
6,3,2534,1,5,2022,37351590
2,4,4544,1,3,2015,36803995
5,2,2261,1,3,1997,9425615
5,5,4176,0,5,1996,36719116
6,3,3647,1,4,2020,55954353
2,4,4728,0,3,1982,37253525
1,2,810,1,3,1981,3261491
5,3,3819,0,2,2017,37147897
4,4,4644,0,5,1992,33415006
1,5,1980,0,3,2021,18151884
1,4,4332,1,2,1990,19668291
1,5,537,1,2,1986,1949875
5,3,4411,1,2,2001,32852068
6,1,2748,0,5,1981,29427250
1,4,3222,1,3,1984,20683301
3,3,3480,0,4,2013,35103467
5,1,1995,0,5,2009,25736521
5,1,1918,0,5,1983,12967731
2,5,634,0,5,1996,4339805
6,3,931,1,5,1984,9284428
1,2,4196,1,2,2004,21165169
5,2,4108,0,5,1994,35342359
6,4,1149,0,5,2007,15350826
4,4,2490,1,4,1997,25307531
4,3,2137,0,1,1991,15463899
6,5,1765,1,3,1999,8334425
5,4,3997,0,5,1981,16650709
5,1,2108,0,2,2021,28374752
4,2,534,1,3,2009,6654755
4,5,2923,1,1,2014,17058281
3,2,947,1,3,2010,9009354
4,5,796,0,5,1989,5228268
3,1,4897,1,1,1981,36466357
5,2,2725,1,3,2001,11218696
1,5,1096,1,2,1991,7544207
6,1,3911,1,3,2020,22577673
6,3,4742,0,5,1997,57934914
6,2,4759,0,1,2014,35881491
1,5,2938,1,2,1992,19167284
2,2,1871,0,5,2019,18659701
6,1,1154,0,3,2023,6576097
3,2,3349,1,4,1989,33928982
4,2,4365,0,4,2018,41028985
3,1,2168,0,1,2004,9408487
2,2,874,0,5,1994,8150481
2,1,3012,1,1,2024,20055498
3,1,4934,0,3,1980,45610305
4,4,4083,0,1,1980,31131374
5,2,4890,1,1,1981,30479141
5,4,1266,1,4,2003,8348874
5,2,2359,1,1,1982,22894315
6,4,1811,0,1,1988,10129837
2,5,1176,0,4,2008,12512370
6,3,1528,0,4,2005,20987376
3,3,835,1,5,1989,3862257
2,2,2872,0,3,2021,20038425
4,5,2721,0,3,2003,24696017
6,1,673,1,5,1987,4146495
1,3,902,1,2,2011,6448178
2,4,3832,0,5,1981,21727547
4,4,3987,1,5,1985,23992448
4,5,2488,1,2,1994,16741743
4,4,2727,0,3,1987,16618457
1,3,1774,0,3,1994,10171863
5,1,1691,1,2,1981,11447165
3,5,2204,1,1,2022,11178350
2,2,1704,1,5,2000,11581518
1,2,1501,1,1,1986,8907803
4,1,2546,1,3,1986,19903583
1,2,1236,1,4,2001,10413685
2,2,4385,0,3,1997,45933150
3,1,3440,0,1,1991,19702941
2,4,1344,1,3,2003,7139646
6,5,2762,0,1,2006,24515565
1,1,3204,1,1,1986,19514507
6,1,3640,1,1,1995,41236190
4,5,1936,0,3,2000,12692368
6,3,412,0,2,2010,5569653
4,1,2909,0,1,1981,24678059
5,5,2876,1,1,2012,37100127
5,2,4073,1,5,1985,21487306
3,3,635,1,2,2024,3350136
3,4,4777,0,1,2008,35107043
6,5,1441,0,4,2016,17165244
6,1,2745,0,4,1980,13485609
5,1,3802,1,3,1981,33901690
5,1,2990,1,3,2021,38298488
2,5,2854,1,5,2015,29041699
2,2,2620,0,3,1986,22029488
6,5,2989,1,1,2001,33868624
4,5,2666,1,5,1983,14556935
6,5,3335,1,1,1981,25115828
4,3,2933,0,4,2024,41676118
5,4,1725,0,4,1995,7243027
2,3,4434,0,1,1980,37494246
5,3,813,0,2,1984,5675244
5,2,4738,1,2,2024,33792635
3,3,955,1,1,1995,3965090
5,5,3587,1,3,2012,20522417
4,1,2629,1,5,2015,20288491
3,1,3185,1,1,2004,19270224
2,3,3316,0,2,2022,24905331
4,4,1619,1,3,1980,6745834
1,3,2278,0,3,1994,16302055
2,4,3497,1,1,2003,33779596
6,1,994,1,1,2020,9720668
1,1,1654,1,4,2023,19519697
4,2,2573,1,2,2018,14126102
2,1,2541,0,4,2004,17346677
1,3,3666,0,4,2000,13871608
1,1,647,1,1,2000,5223900
2,2,1790,0,3,1984,9271542
5,3,3542,1,2,1980,24731495
4,3,1570,0,5,1999,17353099
4,2,2992,0,4,2011,34701563
3,2,3008,1,1,2012,37945849
2,5,1909,0,3,2020,17363501
4,2,1676,1,2,1988,7779755
1,4,4529,1,4,1988,31899342
2,4,675,1,4,1997,7326460
6,5,3928,0,5,2007,38452088
1,1,3548,0,4,2023,34375898
2,3,2763,0,3,1980,10771398
1,5,2555,1,5,2014,26583193
1,1,3068,1,2,1984,12474654
2,5,1739,1,5,1995,10487136
3,4,4075,1,3,2013,32780007
1,1,2745,0,1,2003,16561866
2,3,3480,0,4,1999,35990850
5,1,1946,1,2,1994,20142256
6,5,2851,1,3,2000,36913723
5,4,827,1,3,2004,8852428
6,5,661,1,2,1999,7707113
3,3,3264,0,5,1994,24304282
2,1,4921,0,5,2008,20169903
6,1,2035,1,4,1991,10303460
3,4,2032,0,3,2022,21237862
6,1,3931,0,3,1996,32616890
1,1,1809,0,5,2021,16332137
6,4,2442,1,1,2024,17635225
6,1,3693,0,1,2004,34811131
5,4,1609,0,3,1995,16765131
3,3,3917,1,2,2010,17873181
1,5,3566,0,4,1983,23093944
5,1,1821,0,2,1990,20426798
3,4,2044,0,1,1992,13727615
1,2,4328,1,2,1981,19900926
6,4,3031,0,5,2006,21565828
4,4,2061,0,5,1980,15044809
5,2,3082,1,2,2023,16952593
1,2,1624,0,4,1992,6862060
4,1,1658,0,1,1996,7729715
3,3,590,0,4,2001,6967409
4,2,2839,0,5,1994,32566573
6,4,4616,1,2,2004,32758075
5,1,1856,1,3,2005,18430981
2,5,4259,0,1,1998,17460311
3,5,1302,1,5,1995,9643334
4,2,4814,0,3,1990,26239839
1,5,2413,0,3,1996,17412466
2,5,536,1,4,2015,4854414
2,2,1240,0,1,1994,7750576
3,1,2336,1,2,2023,12103676
4,3,2984,1,3,2005,19304018
5,3,2409,1,2,1989,27680510
4,4,1629,0,1,1985,9151391
4,2,2662,0,2,2015,25885943
3,4,1664,1,4,2005,15783252
3,1,3009,0,5,2013,25454170
1,1,4681,0,1,2006,39242648
5,4,2847,1,3,2006,18140531
3,5,3332,0,5,2001,28797972
1,1,3186,0,4,2013,37601840
6,1,914,0,3,2019,5417552
2,1,3593,0,3,1984,24984783
1,2,2914,0,5,1992,29198246
5,4,1353,0,5,2010,19643990
1,3,3258,1,3,2018,25768603
6,5,3504,1,1,1996,18369935
1,4,3621,0,5,2010,30598999
3,2,4897,0,1,2014,54981828
5,5,4964,1,2,2023,47003556
1,5,678,1,1,1993,6610537
4,1,1648,1,2,1990,10625428
1,3,1804,0,1,1988,15542931
2,5,3533,1,3,1998,19327172
2,3,2591,1,4,1990,11951323
1,1,653,1,2,2007,4153416
6,4,3633,0,1,1994,29953945
1,5,442,0,2,1987,1801129
4,3,2562,0,5,2022,26665548
1,3,3382,1,2,2013,31775206
3,3,623,1,2,1994,4438902
5,2,4231,0,2,1995,21786011
6,1,1126,0,4,2013,10338301
4,3,2827,0,5,2009,14039902
1,4,2860,1,5,1984,18362729
6,5,3140,0,4,2003,18493568
3,2,3173,0,3,2006,34028718
6,2,3419,0,2,2016,41888859
1,1,4678,1,3,2000,44565518
4,2,3359,0,3,2005,15382116
4,3,929,1,1,1986,3665971
2,2,1537,1,1,2010,9867408
2,1,4443,1,5,2005,18553759
1,3,1132,1,5,1988,4370558
5,1,1888,0,3,1986,6727539
3,5,2002,0,3,2013,10574459
2,5,4021,1,2,2008,49943992
2,2,490,1,5,1980,3661191
5,1,4438,0,5,1987,26272369
6,4,2390,1,3,2009,28186107
4,1,1219,1,2,1994,8704516
1,3,2484,1,4,2010,29597805
1,4,4810,0,3,2015,48764124
3,2,4084,1,5,2017,52811087
5,1,461,0,4,2007,3418011
6,2,3055,0,3,2009,34407746
5,5,3572,0,1,2023,21832953
5,1,1278,0,1,2016,6604939
4,4,1567,1,4,2021,22533246
5,2,3839,1,5,2014,52370562
4,2,2705,0,2,1995,12254256
1,1,4102,1,4,1984,31206334
4,3,3580,1,5,1998,41636480
1,3,3170,1,4,1993,27561099
3,4,1417,1,3,2017,9471465
5,5,2745,1,2,1987,31044139
3,3,4545,1,5,2002,30638631
5,1,4970,0,5,2012,47743426
6,3,1454,0,4,1982,15439298
3,4,3235,1,1,1995,18241798
2,1,2680,0,4,1982,19150553
2,1,4330,0,5,2017,39017064
4,1,3092,1,2,2012,21876092
6,3,2197,0,3,2005,15138598
3,1,4035,0,1,1993,38504144
5,1,4070,0,5,2018,19639997
1,3,4823,1,4,1993,49086951
4,3,1151,0,3,2012,12381527
6,5,3146,1,3,1990,35368511
4,2,1807,0,1,1985,6575156
6,5,3338,1,1,1987,32178897
2,3,2052,0,5,2004,22430916
6,5,4837,1,4,1985,37326439
3,3,1183,1,3,1980,9884382
3,2,3549,1,3,1992,23362498
6,4,3152,1,5,2001,14737588
4,4,2201,1,2,1991,12193813
2,1,4964,1,5,2006,41113872
1,3,4447,0,3,1987,23089391
2,3,3119,1,4,1999,34585622
3,2,3694,0,5,1983,28999614
1,2,736,1,1,2020,3636613
4,3,3124,1,1,2002,16745369
1,5,1440,1,4,2021,17036962
4,3,682,1,5,2020,5282409
2,3,3636,0,4,1997,29595594
1,3,3728,0,1,2009,19442147
5,1,480,1,4,1989,3001685
3,3,3576,1,4,2006,19028725
4,2,2633,1,2,2014,32182202
1,2,1873,0,5,2019,8428714
1,5,591,0,1,2023,3566462
6,1,2257,0,4,1992,11586474
5,1,2384,1,3,2011,22899896
6,3,3393,0,3,2010,23340804
6,1,3425,1,5,2007,31196434
6,5,3501,0,3,1985,29491462
2,5,619,0,1,2000,4794801
5,4,4497,0,1,2003,23429621
1,4,2344,1,5,2011,20532060
3,1,4751,1,1,2019,34447887
1,4,4432,0,2,1998,34387924
1,3,4512,0,4,2024,23872637
1,2,3238,0,4,1985,12183954
6,3,3385,0,4,2000,33265753
5,1,2648,0,4,1999,15337525
5,2,4624,0,4,2024,58173949
4,2,735,1,5,2008,5315917
4,1,1530,1,4,1982,5301458
6,3,4171,0,2,2017,49551244
6,3,3887,0,4,2002,25871891
4,5,3173,0,1,1980,18221670
1,4,2724,0,1,1990,9075111
4,3,4016,1,3,2014,18326854
4,5,1808,1,4,2020,20966916
2,2,3055,0,3,2004,18782703
6,5,3627,1,2,1989,17323093
6,4,2840,0,4,1994,34075824
5,3,2749,0,3,2021,33719382
4,4,4628,0,1,1989,46121521
5,3,2949,0,2,1984,31302850
3,1,817,0,1,1994,8719688
6,5,1004,1,3,2000,7188742
2,4,2943,1,5,2018,32186737
3,5,910,0,1,2003,10909435
6,1,1389,1,2,2024,20553112
5,4,2277,0,4,2000,28194181
5,4,4577,1,4,2011,27769772
3,3,2982,0,3,2007,29532339
4,2,447,0,2,2022,4316672
2,1,4066,0,5,2024,27163466
5,1,1787,1,3,2009,8909624
1,1,635,0,1,1992,3765171
2,2,551,0,1,1983,3665905
3,4,3026,0,5,2000,26541622
5,4,2792,0,1,2005,13937020
5,3,2696,0,5,2015,35436640
6,1,503,1,2,2015,3126463
3,4,4997,0,4,1993,24104483
1,5,2026,1,4,1987,14105527
6,2,2501,0,5,1984,28340360
1,4,1646,1,1,1988,14699858
5,3,667,0,4,1995,2969424
4,2,3616,1,3,1999,36694242
1,2,1066,0,1,2023,11770896
1,1,3454,1,2,2023,43007108
4,2,3198,0,1,2004,38204410
6,2,3835,0,2,1994,41019599
1,2,548,0,2,1989,3841419
4,4,3123,1,4,1987,14738491
3,2,2326,1,1,2012,25387604
6,2,4473,0,1,2006,42297218
2,2,1664,0,5,2023,20868360
2,2,3746,0,5,1982,22642395
3,4,4913,0,5,2003,27189405
1,5,1465,0,1,2017,14079043
2,4,1536,1,5,1991,6678024
3,4,743,0,1,2003,3966648
2,5,1902,0,5,1986,15592281
1,1,4909,0,2,2020,59734020
6,1,4594,0,1,2019,43921105
4,5,1261,1,1,1987,4650446
3,3,4116,0,2,2019,51032188
6,4,1091,1,1,2016,14685961
2,2,3496,0,1,2010,22639819
1,5,2020,0,1,1992,16472282
6,3,3921,1,2,1981,27116964
2,5,1692,0,1,2017,21618292
